ambiguous_context_marker,description_model,field_path,scene_id,source_found,status,value
estimate,claude,shape.floors_estimate,v1:building_031,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_031,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v1:building_031,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_031,True,consistent_copied_value,5
estimate,gemini,shape.floors_estimate,v1:building_031,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_031,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_031,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_031,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_032,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_032,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_032,True,consistent_copied_value,19
,openai,dimensions_estimate.height,v1:building_032,True,consistent_copied_value,7
estimate,claude,shape.floors_estimate,v1:building_032,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_032,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v1:building_032,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v1:building_032,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v1:building_032,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_032,True,consistent_copied_value,16
,gemini,dimensions_estimate.depth,v1:building_032,True,consistent_copied_value,13
,gemini,dimensions_estimate.height,v1:building_032,True,consistent_copied_value,7
estimate,openai,shape.floors_estimate,v1:building_033,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_033,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v1:building_033,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v1:building_033,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_033,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_033,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v1:building_033,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_033,True,consistent_copied_value,5
estimate,gemini,shape.floors_estimate,v1:building_033,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_033,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_033,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_033,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_034,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_034,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_034,True,consistent_copied_value,19
,openai,dimensions_estimate.height,v1:building_034,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_034,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_034,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v1:building_034,True,consistent_copied_value,18
,claude,dimensions_estimate.height,v1:building_034,True,consistent_copied_value,6
estimate,gemini,shape.floors_estimate,v1:building_034,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_034,True,consistent_copied_value,18
,gemini,dimensions_estimate.depth,v1:building_034,True,consistent_copied_value,14
,gemini,dimensions_estimate.height,v1:building_034,True,consistent_copied_value,7
estimate,openai,shape.floors_estimate,v1:building_035,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v1:building_035,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_035,True,consistent_copied_value,5
,openai,dimensions_estimate.height,v1:building_035,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_035,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_035,True,consistent_copied_value,8
estimate,claude,dimensions_estimate.depth,v1:building_035,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_035,True,consistent_copied_value,6
estimate,gemini,shape.floors_estimate,v1:building_035,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v1:building_035,True,consistent_copied_value,11
,gemini,dimensions_estimate.depth,v1:building_035,True,consistent_copied_value,7
estimate,gemini,dimensions_estimate.height,v1:building_035,True,consistent_copied_value,11
estimate,openai,shape.floors_estimate,v1:building_036,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_036,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_036,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v1:building_036,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_036,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_036,True,consistent_copied_value,10
estimate,claude,dimensions_estimate.depth,v1:building_036,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v1:building_036,True,consistent_copied_value,6
estimate,gemini,shape.floors_estimate,v1:building_036,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_036,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_036,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_036,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_037,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_037,True,consistent_copied_value,7
,openai,dimensions_estimate.depth,v1:building_037,True,consistent_copied_value,19
,openai,dimensions_estimate.height,v1:building_037,True,consistent_copied_value,4
estimate,claude,shape.floors_estimate,v1:building_037,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_037,True,consistent_copied_value,8
,claude,dimensions_estimate.depth,v1:building_037,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_037,True,consistent_copied_value,5
estimate,gemini,shape.floors_estimate,v1:building_037,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_037,True,consistent_copied_value,11
,gemini,dimensions_estimate.depth,v1:building_037,True,consistent_copied_value,18
,gemini,dimensions_estimate.height,v1:building_037,True,consistent_copied_value,6
estimate,openai,shape.floors_estimate,v1:building_038,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_038,True,consistent_copied_value,7
,openai,dimensions_estimate.depth,v1:building_038,True,consistent_copied_value,15
estimate,openai,dimensions_estimate.height,v1:building_038,True,consistent_copied_value,7
estimate,claude,shape.floors_estimate,v1:building_038,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_038,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v1:building_038,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v1:building_038,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v1:building_038,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_038,True,consistent_copied_value,12
,gemini,dimensions_estimate.depth,v1:building_038,True,consistent_copied_value,15
,gemini,dimensions_estimate.height,v1:building_038,True,consistent_copied_value,8
estimate,openai,shape.floors_estimate,v1:building_039,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_039,True,consistent_copied_value,7
,openai,dimensions_estimate.depth,v1:building_039,True,consistent_copied_value,15
,openai,dimensions_estimate.height,v1:building_039,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_039,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_039,True,consistent_copied_value,8
,claude,dimensions_estimate.depth,v1:building_039,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_039,True,consistent_copied_value,7
estimate,gemini,shape.floors_estimate,v1:building_039,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_039,True,consistent_copied_value,11
,gemini,dimensions_estimate.depth,v1:building_039,True,consistent_copied_value,16
,gemini,dimensions_estimate.height,v1:building_039,True,consistent_copied_value,8
estimate,openai,shape.floors_estimate,v1:building_040,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v1:building_040,True,consistent_copied_value,9
estimate,openai,dimensions_estimate.depth,v1:building_040,True,consistent_copied_value,9
,openai,dimensions_estimate.height,v1:building_040,True,consistent_copied_value,7
estimate,claude,shape.floors_estimate,v1:building_040,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_040,True,consistent_copied_value,10
estimate,claude,dimensions_estimate.depth,v1:building_040,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v1:building_040,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v1:building_040,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_040,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_040,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_040,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_041,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_041,True,consistent_copied_value,11
estimate,openai,dimensions_estimate.depth,v1:building_041,True,consistent_copied_value,11
,openai,dimensions_estimate.height,v1:building_041,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_041,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_041,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v1:building_041,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_041,True,consistent_copied_value,5
estimate,gemini,shape.floors_estimate,v1:building_041,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_041,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_041,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_041,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_042,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_042,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_042,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v1:building_042,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_042,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_042,True,consistent_copied_value,8
estimate,claude,dimensions_estimate.depth,v1:building_042,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_042,True,consistent_copied_value,9
estimate,gemini,shape.floors_estimate,v1:building_042,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_042,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_042,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_042,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_043,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_043,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_043,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v1:building_043,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_043,True,consistent_copied_value,1
