building_id,description_model,field_path,provenance_type,scene_id,source_end,source_span,source_start,structured_value,validation_status
building_002,openai,shape.symmetry,explicit_text,v1:building_002,663,bilaterally symmetric along the roof ridge (longitudinal symmetry),597,"""bilaterally symmetric along the roof ridge (longitudinal symmetry)""",tracked
building_002,openai,shape.floors_estimate,copied_numeric_value,v1:building_002,690,1,689,1,tracked
building_002,openai,shape.roof_type,explicit_text,v1:building_002,83,gable,78,"""gable""",tracked
building_002,openai,dimensions_estimate.width,copied_numeric_value,v1:building_002,763,9,762,9,tracked
building_002,openai,dimensions_estimate.depth,copied_numeric_value,v1:building_002,780,13,778,13,tracked
building_002,openai,dimensions_estimate.height,copied_numeric_value,v1:building_002,797,6,796,6,tracked
building_002,openai,materials,copied_material_name,v1:building_002,1711,"[
    {
      ""name"": ""brick"",
      ""role"": ""roof"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""corner pillars / accents (chiseled or smooth darker stone)"",
      ""confidence"": 0.75
    },
    {
      ""name"": ""sandstone"",
      ""role"": ""main wall"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""wood"",
      ""role"": ""skirting / lower wall (planks)"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.99
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""roof edge caps / decorative slabs"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""slab_wood"",
      ""role"": ""possible interior flooring or small trim under windows (uncertain)"",
      ""confidence"": 0.3
    },
    {
      ""name"": ""quartz"",
      ""role"": ""white trim / low surrounding border"",
      ""confidence"": 0.85
    }
  ]",818,"[{""name"": ""brick"", ""role"": ""roof"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""corner pillars / accents (chiseled or smooth darker stone)"", ""confidence"": 0.75}, {""name"": ""sandstone"", ""role"": ""main wall"", ""confidence"": 0.9}, {""name"": ""wood"", ""role"": ""skirting / lower wall (planks)"", ""confidence"": 0.85}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.99}, {""name"": ""slab_stone"", ""role"": ""roof edge caps / decorative slabs"", ""confidence"": 0.8}, {""name"": ""slab_wood"", ""role"": ""possible interior flooring or small trim under windows (uncertain)"", ""confidence"": 0.3}, {""name"": ""quartz"", ""role"": ""white trim / low surrounding border"", ""confidence"": 0.85}]",tracked
building_002,openai,elements,explicit_text,v1:building_002,1995,"[
    ""continuous horizontal windows (three panes long per side visible)"",
    ""central stepped gable roof with slab caps at steps"",
    ""corner vertical stone pillars"",
    ""wooden plank lower skirt"",
    ""raised pale border/low parapet around building footprint""
  ]",1727,"[""continuous horizontal windows (three panes long per side visible)"", ""central stepped gable roof with slab caps at steps"", ""corner vertical stone pillars"", ""wooden plank lower skirt"", ""raised pale border/low parapet around building footprint""]",tracked
building_002,openai,rebuild_hints,explicit_text,v1:building_002,2878,"[
    ""Footprint: build a rectangular base roughly 9x13 blocks (visible top-down proportion), then inset walls by 1 block from the pale surrounding border."",
    ""Walls: use sandstone (smooth/light) for main wall section with a 1-2 block high wooden plank base and stonebrick or darker stone blocks as vertical corner pillars."",
    ""Windows: place continuous window openings (3 contiguous glass panes) along each long side centered horizontally with a 1-block high sill of wood or sandstone under them."",
    ""Roof: create a stepped gable roof of brick blocks ascending toward the center ridge; cap the step edges with stone slabs (stonebrick/stone slabs) to match visible trim."",
    ""Trim: place a continuous pale block (quartz or similar) band around top of wall under the roof and a 1-block-high pale border on the ground around the building footprint.""
  ]",2016,"[""Footprint: build a rectangular base roughly 9x13 blocks (visible top-down proportion), then inset walls by 1 block from the pale surrounding border."", ""Walls: use sandstone (smooth/light) for main wall section with a 1-2 block high wooden plank base and stonebrick or darker stone blocks as vertical corner pillars."", ""Windows: place continuous window openings (3 contiguous glass panes) along each long side centered horizontally with a 1-block high sill of wood or sandstone under them."", ""Roof: create a stepped gable roof of brick blocks ascending toward the center ridge; cap the step edges with stone slabs (stonebrick/stone slabs) to match visible trim."", ""Trim: place a continuous pale block (quartz or similar) band around top of wall under the roof and a 1-block-high pale border on the ground around the building footprint.""]",tracked
building_002,openai,uncertainties,explicit_text,v1:building_002,3429,"[
    ""Exact block types for white trim and ground border: appears to be quartz or smooth stone — identification not certain."",
    ""Exact footprint dimensions: estimated from images and top-down perspective; could be off by a few blocks."",
    ""Height: internal floor-to-ceiling and any interior partitioning are not visible."",
    ""The darker corner blocks are assumed stonebrick/stone; could be another dark stone variant."",
    ""Possible interior floor material is uncertain (wood plank inferred from visible lower band).""
  ]",2899,"[""Exact block types for white trim and ground border: appears to be quartz or smooth stone — identification not certain."", ""Exact footprint dimensions: estimated from images and top-down perspective; could be off by a few blocks."", ""Height: internal floor-to-ceiling and any interior partitioning are not visible."", ""The darker corner blocks are assumed stonebrick/stone; could be another dark stone variant."", ""Possible interior floor material is uncertain (wood plank inferred from visible lower band).""]",tracked
building_002,claude,summary,explicit_text,v1:building_002,293,"A compact rectangular bunker-style structure with a stepped pyramid brick roof, concrete foundation platform, and a single row of three windows on the main wall. The building sits in a recessed foundation with white concrete borders and is surrounded by dirt and grass terrain.",16,"""A compact rectangular bunker-style structure with a stepped pyramid brick roof, concrete foundation platform, and a single row of three windows on the main wall. The building sits in a recessed foundation with white concrete borders and is surrounded by dirt and grass terrain.""",tracked
building_002,claude,building_type,explicit_text,v1:building_002,44,bunker,38,"""bunker""",tracked
building_002,claude,shape.overall_form,explicit_text,v1:building_002,400,rectangular box with stepped pyramid roof,359,"""rectangular box with stepped pyramid roof""",tracked
building_002,claude,shape.footprint_hint,explicit_text,v1:building_002,435,rectangle,426,"""rectangle""",tracked
building_002,claude,shape.symmetry,explicit_text,v1:building_002,491,bilateral symmetry along length axis,455,"""bilateral symmetry along length axis""",tracked
building_002,claude,shape.floors_estimate,copied_numeric_value,v1:building_002,518,1,517,1,tracked
building_002,claude,shape.roof_type,explicit_text,v1:building_002,83,pyramid,76,"""pyramid""",tracked
building_002,claude,dimensions_estimate.width,copied_numeric_value,v1:building_002,594,10,592,10,tracked
building_002,claude,dimensions_estimate.depth,copied_numeric_value,v1:building_002,611,12,609,12,tracked
building_002,claude,dimensions_estimate.height,copied_numeric_value,v1:building_002,628,8,627,8,tracked
building_002,claude,materials,copied_material_name,v1:building_002,1197,"[
    {
      ""name"": ""brick"",
      ""role"": ""roof"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""wall_accent"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""concrete"",
      ""role"": ""foundation_and_trim"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""sandstone"",
      ""role"": ""main_wall"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""dirt"",
      ""role"": ""ground_layer"",
      ""confidence"": 0.95
    }
  ]",649,"[{""name"": ""brick"", ""role"": ""roof"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""wall_accent"", ""confidence"": 0.85}, {""name"": ""concrete"", ""role"": ""foundation_and_trim"", ""confidence"": 0.9}, {""name"": ""sandstone"", ""role"": ""main_wall"", ""confidence"": 0.8}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.9}, {""name"": ""dirt"", ""role"": ""ground_layer"", ""confidence"": 0.95}]",tracked
building_002,claude,elements,explicit_text,v1:building_002,1411,"[
    ""stepped pyramid roof"",
    ""three horizontal windows"",
    ""concrete foundation platform"",
    ""white concrete border trim"",
    ""recessed foundation pit"",
    ""stonebrick corner accents""
  ]",1213,"[""stepped pyramid roof"", ""three horizontal windows"", ""concrete foundation platform"", ""white concrete border trim"", ""recessed foundation pit"", ""stonebrick corner accents""]",tracked
building_002,claude,rebuild_hints,explicit_text,v1:building_002,1995,"[
    ""Create a rectangular foundation pit with white concrete borders approximately 10×12 blocks"",
    ""Build main walls from sandstone blocks with stonebrick corner reinforcement"",
    ""Place three evenly-spaced glass windows in a horizontal row on front face"",
    ""Construct stepped pyramid roof using brick blocks in 4-5 ascending layers, each layer smaller than the last"",
    ""Add concrete trim band between main wall and roof section"",
    ""Ensure roof steps are centered and symmetrical"",
    ""Surround foundation with dirt terrain and grass surface""
  ]",1432,"[""Create a rectangular foundation pit with white concrete borders approximately 10×12 blocks"", ""Build main walls from sandstone blocks with stonebrick corner reinforcement"", ""Place three evenly-spaced glass windows in a horizontal row on front face"", ""Construct stepped pyramid roof using brick blocks in 4-5 ascending layers, each layer smaller than the last"", ""Add concrete trim band between main wall and roof section"", ""Ensure roof steps are centered and symmetrical"", ""Surround foundation with dirt terrain and grass surface""]",tracked
